id;gender;age;familysize;country;major;riasec.realistic;riasec.investigative;riasec.artistic;riasec.social;riasec.enterprising;riasec.conventional;tipi.openess;tipi.conscientiousness;tipi.extraversion;tipi.agreeableness;tipi.neuroticism
2918;Male;43;2;US;Other;2.875;4.125;4.25;3.875;2.625;3.25;12;11;13;10;5
2920;Female;22;4;US;Psychology;1.125;4;3.5;3.75;1.75;1;14;12;9;14;9
2923;Female;25;1;US;Other;1.25;3;3.75;4.375;3.25;1;12;6;14;13;7
2924;Female;40;2;US;Other;1.75;2.875;1.375;4.5;2.875;3.625;8;14;8;9;8
2925;Male;25;3;US;Engineering;3.125;3.5;2.25;1.875;2.625;3.375;12;6;8;8;8
2926;Male;27;2;US;Other;1.625;5;1.125;1.75;1.75;3.625;6;14;6;12;2
2928;Female;59;2;US;Other;1;1.875;3.875;4;1.875;1;14;12;8;14;2
2930;Female;19;2;US;Psychology;1.125;3;3;3.375;2.125;2.75;9;10;8;10;7
2931;Male;23;3;US;Other;1.625;2.625;3.375;3;2.75;3.125;11;4;7;7;9
2934;Female;27;4;US;Other;2.375;3.125;3.25;2.5;3.625;2.375;14;12;13;13;10
2935;Female;18;2;US;Other;1.5;4.75;4.125;4.125;2.375;1.625;12;8;8;13;4
2936;Female;19;3;US;Psychology;1.375;3;3.625;4.125;3.375;2.625;8;13;11;8;12
2938;Female;19;2;US;Other;1.625;1.875;1;3.5;2.125;2.5;8;13;4;11;6
2939;Female;30;3;US;Other;2;3.375;3;4.875;3.125;1.125;9;8;14;10;4
2945;Female;18;3;US;Other;1.125;1.25;2.5;1.875;1.75;1.375;12;14;9;8;7
2946;Male;17;2;US;Other;1.875;3.125;2.125;3.25;2.375;2.125;9;11;7;7;8
2949;Male;33;1;US;Other;3.625;4.875;3.625;3;2.5;4.75;12;12;2;10;4
2952;Female;19;3;US;Psychology;1.25;2.375;3.5;3.75;1.625;1;13;5;11;10;13
2954;Female;16;4;US;Other;1;3.25;1;4.5;2.625;2;13;14;10;13;2
2955;Male;22;4;US;Other;3.125;3.25;3.75;3;3.25;2.75;12;6;11;7;9
2981;Male;21;2;US;Other;3.125;4;3.625;4;2.75;2.875;13;12;11;7;6
2982;Female;50;2;US;Other;1.125;2.125;2.375;3.25;2.5;2;6;9;2;12;11
2985;Male;18;2;US;Other;2.5;1.875;1.375;1.125;1;1;10;9;10;6;2
2987;Male;15;3;US;Other;2.5;3.625;3.625;2.875;2.875;2.875;13;7;11;14;12
2988;Female;16;1;US;Other;1.625;2.125;2;3.625;2.375;2.25;11;11;6;11;6
2989;Male;15;2;US;Other;3.375;3;1.25;3;2.75;2.75;13;13;12;12;2
2990;Female;54;4;US;Other;2.75;3.75;2.75;3.375;3.375;4.25;14;14;12;11;4
2991;Female;16;4;US;Other;2.125;2;3.125;4.125;3.5;2.375;11;9;12;8;10
2992;Female;17;2;US;Other;1.5;1.625;2;2;2.625;2.625;13;13;6;10;4
2998;Female;15;1;US;Other;1.125;2.75;3.375;2.25;2.625;1;12;11;8;10;4
2999;Male;14;3;US;Other;2.5;1.125;1;1.625;1.375;1.25;9;13;8;8;7
3000;Male;15;4;US;Other;1.875;1.25;1.75;2.5;2.125;1.375;12;12;13;9;5
3001;Female;14;2;US;Other;3.375;1.375;1.125;2;1.125;1.375;10;10;10;11;3
3002;Female;15;2;US;Other;1;1.625;2.25;1.75;1.125;1;12;8;10;11;7
3003;Male;15;2;US;Other;1.625;2.625;1.25;2.25;2.25;1.875;11;12;8;7;2
3004;Male;15;3;US;Other;4;3;3.625;4.5;4.875;4.75;12;9;9;11;6
3005;Female;14;2;US;Other;4.5;3;2.5;2.75;3.125;3.375;14;13;9;6;2
3006;Male;15;4;US;Psychology;1.625;3.25;2.625;4.375;3.75;2.125;14;14;8;8;9
3007;Male;15;2;US;Other;2.25;3.625;3.875;3.75;3.75;3.625;13;12;10;10;6
3008;Female;15;2;US;Other;1.375;3.25;2.75;5;3.5;2.625;12;13;12;9;6
3009;Female;15;2;US;Other;1.125;1;1;1;1;1;10;11;10;11;4
3010;Male;15;2;US;Other;1.625;2;2.5;3;2.75;3.125;12;11;12;9;7
3011;Male;16;2;US;Other;3.25;3.375;2.5;2.75;3.25;3.25;8;6;6;8;11
3012;Female;15;4;US;Other;1;3;2.375;4;2.375;1.25;11;12;7;10;9
3013;Female;15;3;US;Other;1.125;2.125;1.5;3.875;1;1;9;13;9;8;9
3014;Male;16;0;US;Other;2.25;1;1;1;1;1;10;9;8;10;8
3015;Female;15;4;US;Other;1;1.25;2.625;1;1;1;14;14;11;13;5
3016;Male;15;2;US;Other;3;3;4.5;3.75;3.75;4.625;14;14;14;14;6
3017;Female;16;4;US;Other;2.5;2;3.625;3;3;3.875;11;13;8;10;6
3018;Female;15;2;US;Other;1;3.125;3.375;3.25;4.125;1.5;12;11;10;7;8
3019;Female;15;4;US;Other;1.875;3.125;3;4;2.625;1.25;10;12;8;7;6
3020;Female;15;3;US;Other;2.25;2.25;2.125;2.25;2.5;2.125;6;11;8;3;14
3021;Male;15;2;US;Other;2.25;3.625;2.375;3.875;3.125;3.25;11;9;11;7;9
3022;Male;15;2;US;Other;1.75;4.625;2.5;1;2.375;1;12;5;10;8;11
3023;Female;37;5;US;Other;1.375;2.5;3.5;3.875;1.625;1;14;12;14;13;5
3025;Male;21;2;US;Psychology;2;3.75;3.375;3.25;2.125;1.25;10;9;8;11;2
3026;Male;15;3;US;Other;3;3;3;3;3.25;3;10;10;10;8;7
3027;Female;15;1;US;Other;1;2.375;2.875;2.125;2.25;1;12;12;8;10;5
3028;Male;15;2;US;Other;1.375;3.5;2.25;1;2.5;1.5;11;9;8;8;11
3029;Male;21;2;US;Other;5;5;5;5;5;5;14;14;11;11;2
3030;Female;15;1;US;Other;1;2;2.625;2.5;2.25;1;12;11;9;10;5
3031;Male;19;6;US;Other;2.5;1.625;2.75;3.75;3.75;2.375;8;10;13;6;9
3035;Female;24;2;US;Other;1.25;2.25;1.375;4.875;2.75;1.5;11;10;14;14;7
3036;Female;41;2;US;Other;1.25;4;4;3.875;3;2;14;14;10;14;2
3037;Male;15;2;US;Other;1;1;4.5;1.625;2.875;1.5;14;7;11;10;14
3038;Female;15;3;US;Other;2.625;3.625;5;4.125;3;3;14;8;12;10;8
3039;Female;15;2;US;Other;1.25;4.125;4.125;4.625;3;1.75;12;6;14;11;13
3040;Male;15;3;US;Other;3;3.875;4;3.5;3.25;3;9;7;9;7;8
3041;Male;16;3;US;Other;2.625;3.125;1.875;2.625;2.25;2.75;4;7;7;8;10
3042;Female;15;3;US;Other;1.875;3;3.625;3.625;3.375;2.25;12;13;6;10;7
3043;Male;15;3;US;Other;1.5;4;1.625;3.125;4.375;3.375;9;13;8;8;7
3044;Male;15;2;US;Other;3.125;4.375;3.5;3.375;3.5;3.25;13;9;11;11;6
3045;Male;15;3;US;Other;2.875;3.375;2.125;3.125;2.875;3.5;14;8;12;9;3
3046;Male;15;1;US;Other;4.5;3.25;4;3.25;3.375;2.625;7;11;6;14;3
3047;Male;15;5;US;Other;2.75;4.625;3.75;4;2.625;2.625;11;10;12;10;8
3048;Female;15;3;US;Other;1.25;1.375;2;2.625;3;1.375;11;11;9;7;10
3049;Female;15;4;US;Other;2;2;3.875;4.25;4.125;4;9;8;12;3;13
3050;Female;39;2;US;Other;1.75;2;1.75;2.625;2.875;2.25;11;13;14;11;4
3051;Female;29;2;US;Other;1.375;4.625;2.875;3.625;2.625;3.5;13;11;8;12;4
3052;Female;15;3;US;Other;1.625;2.875;1.875;2;2.375;2.875;10;9;6;10;10
3053;Female;15;2;US;Other;1.75;2.25;3.75;3.75;2;1.25;9;9;10;11;10
3054;Male;16;2;US;Other;1.875;4.5;2.125;1.625;1.125;1.625;13;12;13;9;11
3055;Male;56;5;US;Other;1.375;1.125;4.5;2.875;1.375;1;13;7;11;10;6
3056;Female;15;3;US;Other;1;1.625;4.625;2.875;1;1;14;11;14;11;6
3057;Male;15;4;US;Other;1.25;1.625;1;2.25;1.375;1.25;6;8;5;8;12
3058;Female;15;3;US;Psychology;1;2;1.5;3.75;2.25;1.5;7;12;12;8;10
3059;Female;15;4;US;Other;2.125;3.5;4.5;3.75;3;2.5;13;9;8;9;3
3060;Male;15;2;US;Other;2.125;1.875;2.25;2.75;2.625;3.25;10;10;10;11;4
3061;Male;16;2;US;Other;3.5;3;1.875;1.375;1;1.25;13;8;14;9;4
3062;Male;16;2;US;Other;2.875;2.5;2.375;3.125;2.5;2.625;8;9;8;12;7
3063;Male;15;3;US;Other;1.5;1;2.75;3.125;2;2.625;9;9;14;3;2
3066;Male;15;5;US;Other;2.375;1.75;2.125;2.5;3.125;3.25;11;7;7;9;4
3067;Male;16;4;US;Other;3;3;3;3;3;3;13;8;10;8;8
3068;Female;18;2;US;Other;1;1;4.625;1.25;1.125;1;8;12;5;14;2
3069;Female;15;4;US;Other;2.375;2.5;1.375;3.375;4.625;2.5;7;12;11;4;5
3070;Female;15;5;US;Other;1.125;2.375;2.25;3.5;2.5;1.75;14;13;14;9;5
3071;Male;15;1;US;Other;3;4.25;2.125;3.375;4.125;2.75;9;6;11;8;10
3072;Male;15;2;US;Other;2;4.75;3.625;4.25;2.625;1.75;10;13;13;10;5
3073;Male;15;2;US;Other;1.875;2;2.25;3.125;1.25;2.125;13;13;11;7;2
3074;Male;15;4;US;Other;3.625;2.75;3.125;3.75;4.375;3.75;10;11;4;10;10
3075;Male;16;1;US;Other;3.5;4.125;3.25;5;4;3.875;14;14;14;13;2
3076;Female;15;4;US;Other;1.375;3.75;4.375;3.5;2.625;2.125;12;9;10;10;5
3077;Female;56;4;US;Psychology;1;4.25;3.375;4;2;1.25;12;12;9;12;2
3078;Female;15;4;US;Other;1.875;3.25;2.25;3.625;3.5;3;11;11;11;9;8
3080;Female;15;3;US;Other;1;2.375;1.25;1.375;1.375;1.25;7;11;8;9;9
3082;Female;21;3;US;Other;1.625;1.5;3.5;3;3.125;2.375;11;13;4;9;2
3083;Male;13;2;US;Other;4.75;4.625;1.375;3.25;2.875;4.125;10;8;6;11;11
3084;Male;14;3;US;Other;1.375;1.875;4.5;1.25;1;2;11;7;9;10;6
3085;Female;16;2;US;Other;1;3.25;1.125;3.5;2.5;2.75;11;14;11;10;4
3086;Male;14;2;US;Other;4.75;4.25;1.125;3.25;2.875;4.5;7;13;7;10;3
3087;Male;14;4;US;Other;3.625;2.625;1.375;1.625;2.25;2.5;2;7;7;7;11
3088;Male;36;7;US;Other;1.75;3.125;1;2;1;1;11;11;2;12;2
3089;Female;14;2;US;Other;1.25;1.375;2;3.125;2;1.25;10;10;7;9;8
3090;Female;14;2;US;Other;1;1.25;2;1;1;1;8;11;10;8;9
3091;Female;15;3;US;Other;2;2.625;2.875;1.625;2.625;3.25;9;10;6;9;9
3092;Male;14;3;US;Other;1.25;1.875;1.5;3.5;1.875;2.125;11;10;14;8;4
3093;Male;14;0;US;Other;3.125;3.875;2.5;3.375;3.375;3;13;6;9;5;11
3094;Female;14;3;US;Other;1.125;1.875;2;2.25;2.375;1.125;10;12;10;9;8
3095;Male;14;2;US;Other;4.25;4.5;4.875;5;4.125;3.125;13;13;11;9;8
3096;Female;14;4;US;Other;1.25;1;4.875;3.875;3.375;1.75;11;11;11;11;2
3097;Male;15;2;US;Other;4;2.75;2.125;2.875;4.625;4.625;11;11;11;8;6
3098;Female;15;2;US;Other;1.5;1.125;1.125;1.625;1.625;1.25;7;8;13;8;8
3099;Female;26;2;US;Other;1.5;1.75;3;4.25;3.5;2.75;12;12;6;8;9
3100;Female;21;3;US;Psychology;2.875;1.25;2.75;3.75;2.75;2.375;13;8;8;12;4
3101;Female;14;3;US;Other;2.125;3;3.625;4.125;2.625;1.5;13;9;11;10;3
3102;Female;14;0;US;Other;2.375;4;4.25;4.25;4.125;2.875;14;9;9;8;9
3103;Male;14;2;US;Other;2.875;3.375;3.125;3;3.625;3.75;11;8;9;8;9
3104;Female;14;3;US;Other;1.25;4.375;4.625;4.875;2.625;2.25;14;11;10;11;8
3105;Female;14;2;US;Other;2;3.5;4.375;4.25;3.5;3.375;12;12;6;9;3
3106;Male;14;2;US;Other;1.5;2.375;4.375;4.375;1.875;1.25;11;5;14;12;11
3107;Male;14;2;US;Other;2.125;4.875;4.25;2.25;2.25;2.25;14;13;13;10;6
3108;Female;14;6;US;Other;1.5;1.875;3.75;3.75;2.25;1.625;14;12;8;15;7
3109;Female;14;3;US;Other;1.625;2.125;2;2.5;1.25;1;8;11;7;9;5
3110;Male;15;NA;US;Other;5;5;5;5;5;5;8;6;8;12;7
3111;Female;14;4;US;Other;2;3;3;1.625;2.875;3;8;9;9;6;11
3112;Female;14;0;US;Other;2.375;3.375;4;2.5;2.875;2;7;7;5;14;8
3113;Female;15;2;US;Other;1;3.625;1.875;2;2;1.625;10;11;8;12;9
3114;Female;14;2;US;Other;2.25;2;3;1.75;3;1.5;10;7;11;10;5
3115;Male;14;3;US;Other;1.75;1.25;2.25;2.5;3.375;2.125;11;7;12;7;4
3116;Female;14;2;US;Other;4.375;4.875;5;4.625;4.625;3.875;10;8;14;12;2
3117;Female;14;2;US;Other;1.75;4.375;2.5;4.5;3.25;3.5;12;9;13;10;8
3119;Male;15;3;US;Other;1.125;4.5;2;2;1.375;2.25;12;9;12;8;13
3120;Male;14;2;US;Other;1;1.75;3.75;4.5;1.5;1;13;8;14;13;13
3121;Female;22;2;US;Other;1.5;2;1.375;3;3.625;5;11;11;10;8;6
3122;Female;25;2;US;Other;1.5;1.5;1.75;4.25;2.25;2.5;13;11;6;13;8
3125;Male;19;3;US;Other;2.5;3.875;4.875;3.625;3.25;1.25;11;6;2;12;2
3128;Male;18;3;US;Other;2.625;2.25;1.75;1.75;2.125;1.875;13;12;13;8;5
3129;Female;17;1;US;Other;1.125;5;4.375;3.875;2.875;1.625;13;13;13;10;8
3130;Male;54;NA;US;Other;2.75;2.75;1.625;3.75;3;2.5;7;13;12;13;2
3132;Male;35;2;US;Other;2.375;3.5;2.25;3;3;3.75;14;14;12;8;12
3133;Female;16;1;US;Other;1.375;2.5;2.875;4.125;3.25;1.875;14;6;10;11;11
3134;Male;28;5;US;Other;1.25;2.375;2.625;2;1.5;1.625;11;12;9;8;6
3135;Female;23;2;US;Other;2;3.5;3.25;3;2.75;2.875;12;4;9;8;9
3136;Female;18;2;US;Other;1;3.25;3.75;3.5;2.875;1;12;10;6;12;11
3137;Male;29;3;US;Other;1.75;3.5;3.125;2.375;3.125;1.75;10;14;9;5;3
3138;Female;45;6;US;Other;1.625;1.125;1.5;1.5;2.125;3.875;11;14;13;12;4
3139;Female;27;3;US;Other;1;1;1.25;2.125;1.25;1.125;11;14;5;10;11
3140;Female;34;6;US;Other;2.5;4.5;3.875;3.25;2.375;2.75;14;11;11;12;5
3142;Female;16;4;US;Other;1;2.5;1;1.25;1;1;11;14;4;10;11
3143;Female;23;0;US;Other;2;4;3.875;3.125;2;1.375;14;8;3;10;6
3144;Female;20;7;US;Other;2.5;3;3.125;4.375;2;1.125;12;11;7;8;7
3145;Female;45;3;US;Other;1.25;3.125;1.75;2.5;1.5;1.375;14;8;4;9;11
3146;Female;31;2;US;Psychology;2.5;4.375;2.125;3.125;1.5;1.625;13;9;2;8;7
3155;Female;32;3;US;Other;3.875;2.875;2.875;4.375;3.75;4.875;11;7;7;13;4
3159;Female;18;5;US;Other;2.75;2.25;3.75;3.25;3;3;11;9;12;8;9
3165;Female;16;1;US;Other;1.125;1.875;2.25;4;4;1.5;14;12;11;10;6
3166;Male;17;5;US;Other;2.125;1.5;1.875;1.5;2.875;2.625;14;14;7;7;6
3167;Female;16;2;US;Other;1.5;1.625;1;3.875;2.5;1.5;8;14;7;9;14
3168;Male;17;2;US;Other;2.5;1.875;3.125;2.375;3.75;3.375;11;12;13;9;5
3169;Female;16;3;US;Other;1;2.125;1.625;4.625;1.5;2.25;11;14;11;9;10
3170;Female;31;2;US;Psychology;1.375;2.5;4;3.25;2.375;1.25;14;5;13;10;12
3171;Female;58;6;US;Other;1.375;3.125;2;1.5;1.25;1.5;11;14;4;4;9
3175;Female;15;10;US;Other;1;2.5;2.375;2.125;1.75;1;13;14;12;7;2
3176;Female;16;3;US;Other;1.375;1.5;3;2.75;2.75;1.875;10;12;8;8;11
3177;Male;15;1;US;Other;3.5;4.625;2.625;3.5;3.625;4;9;9;8;8;8
3178;Male;16;2;US;Other;4.25;2.25;1.25;2.875;2.5;4.25;14;12;10;10;3
3179;Female;26;9;US;Other;2.25;2.625;3.125;4.75;4.125;3.25;11;14;10;8;3
3180;Female;36;3;US;Other;3;4;4.5;5;3;4;14;14;10;11;5
3181;Male;22;3;US;Other;4.5;4.625;4.375;4.375;3.75;5;14;14;9;6;5
3182;Female;28;4;US;Other;3.875;3.375;2.875;4;4.25;4.875;11;12;9;12;6
3183;Female;38;5;US;Other;3.5;3.375;3;3.875;3.125;3.125;12;9;10;8;6
3184;Female;24;2;US;Other;1.375;4.125;4.125;3.375;2.5;1.875;14;12;4;10;7
3185;Female;33;4;US;Other;1.625;2.875;2.75;3.5;1.75;3.75;8;13;4;10;9
3188;Female;16;1;US;Other;1;2.875;1;1.375;1;1;7;12;6;10;3
3189;Female;16;3;US;Other;1.125;3;1;2.625;1.75;3.5;7;14;7;8;6
3190;Female;17;1;US;Other;1.375;1.125;3.875;3.25;2.5;1.875;8;9;3;8;7
3191;Male;16;6;US;Other;1;1;2.875;1.125;1.25;1;14;12;14;2;10
3192;Female;17;2;US;Other;1.125;2.875;1;1.625;1;1;13;13;8;9;5
3194;Male;16;2;US;Other;4;4.25;1;1.25;1;2.5;2;2;2;8;14
3195;Female;31;2;US;Other;1;2.25;3.625;1.75;1.5;1;11;11;10;6;12
3196;Female;16;0;US;Other;2.75;2.5;5;4.5;3.375;2.75;10;7;6;8;7
3197;Female;16;5;US;Other;1.25;1.5;2.375;2.625;2.875;1.875;7;5;4;8;14
3199;Female;16;2;US;Other;1.25;1.125;2.625;1.25;2.625;1.625;14;9;12;8;8
3201;Female;28;2;US;Other;2.125;3;3;3.75;2.5;2.875;13;13;9;10;4
3203;Male;15;5;US;Other;3.25;3.5;2.625;3;2.875;3.875;10;7;9;9;8
3204;Male;15;2;US;Other;2.375;3.625;2.5;3.75;3;3;11;9;10;7;8
3206;Female;34;2;US;Other;2;2.375;3.5;4.75;4.125;2.875;12;10;6;14;6
3207;Female;30;2;US;Other;2.125;2.625;2.875;3.375;2.625;3.375;7;13;14;8;7
3208;Female;16;2;US;Other;2.125;4.125;2.875;4;2.5;2.5;14;13;12;6;11
3210;Female;17;3;US;Other;1.125;3.625;1;3.625;1.375;1.625;11;13;7;9;5
3213;Female;19;1;US;Other;1.75;2.75;1.875;2.875;1.875;1.875;10;13;2;14;8
3216;Female;17;2;US;Other;1.25;2.125;3.875;3.5;2.875;1;14;5;13;8;10
3218;Female;15;3;US;Other;1;2;1.25;2;1.875;1;13;13;13;8;7
3219;Male;15;1;US;Other;2;1.625;1.375;1.125;1;1;11;7;9;7;5
3220;Male;15;2;US;Other;1.125;2.375;1.25;1.25;1.25;1;9;7;8;8;5
3221;Female;15;3;US;Other;1.875;3.125;2;2.125;2;2;9;11;11;8;6
3222;Male;15;0;US;Other;1.5;3.5;1.625;2.875;2.625;1.875;7;12;8;12;6
3223;Male;15;2;US;Other;3.375;3.125;1;1;1.875;1.375;11;14;9;7;6
3224;Female;15;2;US;Other;1;3.125;4.875;3.75;3.125;1;14;7;12;14;3
3225;Female;15;3;US;Other;1.125;4.5;3.625;3.5;1.875;1.625;10;11;7;14;13
3226;Female;15;2;US;Other;1.875;2.625;2.5;2.625;2.375;1.5;12;9;5;9;7
3227;Female;15;4;US;Other;1.375;3.875;4.625;3.5;2.625;2.625;12;10;9;11;5
3229;Female;16;2;US;Other;1.25;3.625;3.5;2.5;1.5;1.75;11;5;11;9;10
3230;Female;32;3;US;Other;3.875;3.625;2.25;2.875;2.25;4;13;13;2;8;5
3237;Female;21;2;US;Other;2;3.25;2;3.75;3.25;3.375;13;12;14;6;6
3239;Female;28;3;US;Other;1.25;1.75;3.875;2.5;2.25;1.5;12;8;2;11;5
3240;Male;18;4;US;Other;1.625;3.5;2.75;1;3;1.625;13;11;4;5;2
3241;Female;30;3;US;Other;1.625;2.375;3.125;4.125;2.875;3.25;11;14;3;13;8
3242;Male;18;3;US;Other;2.125;2.625;2.25;2.875;3.5;2.125;8;6;7;11;6
3244;Male;13;3;US;Other;2;1.25;2;3;1;1;7;14;4;13;6
3245;Male;20;2;US;Other;1.625;1.75;2.25;2.375;2;2.125;11;10;7;12;10
3248;Female;16;3;US;Other;1.625;4.125;2.375;3.875;2.625;2.125;12;11;11;9;2
3249;Male;15;4;US;Other;2.75;4.25;3;3.875;2.875;3.625;14;11;9;10;10
3252;Male;33;9;US;Other;2;3.25;3.5;3.875;3;2.125;13;9;11;10;4
3257;Female;42;2;US;Other;2.375;2.875;3.75;4;4.125;3;14;12;14;10;3
3260;Female;18;3;US;Other;1.125;1.875;1.875;1.5;3;1.5;12;12;8;6;6
3273;Female;17;1;US;Other;1;1.625;2.625;4.25;3.375;1.125;13;12;4;8;13
3274;Male;13;1;US;Other;4.25;3.375;4.75;4.375;4.5;4.75;8;8;11;8;8
3278;Male;22;3;US;Other;3.125;2.375;4.875;4.75;2.125;2;14;12;11;12;11
3281;Female;19;5;US;Other;3;3.625;1.625;3.875;2.625;3.5;8;9;3;8;4
3285;Female;13;4;US;Other;2.125;2.125;4.75;4;4.25;2.5;12;10;6;11;7
3286;Male;13;2;US;Other;2.125;2.125;1.125;1.375;2.125;1.625;12;7;13;9;5
3287;Female;17;2;US;Other;1;1;2.5;1.75;1;1;14;7;9;7;8
3299;Male;17;2;US;Other;3.375;3.75;4.625;4.125;3.875;1.625;12;11;7;8;3
3301;Male;14;0;US;Other;3.25;2.125;3;4.375;3.75;4.375;10;10;8;6;10
3306;Male;22;7;US;Other;4.125;3.625;3;2.875;2.75;2.875;12;12;13;12;3
3307;Male;25;3;US;Other;2.875;2.25;2.125;2.375;2.75;3.75;10;11;3;8;9
3308;Female;23;2;US;Other;2;2;1.125;3.25;2.125;2.375;10;12;11;8;9
3309;Female;22;2;US;Other;1.75;3;2.25;4.125;2.875;1.5;13;13;9;10;9
3310;Female;13;2;US;Other;1;4.25;3.125;3.375;2.75;1.125;9;14;13;13;10
3311;Female;17;3;US;Other;2.625;4;2.375;2;2.125;2.625;10;8;9;11;3
3312;Male;44;3;US;Other;3.125;1.875;2;3.625;3.25;3.25;5;12;6;11;6
3315;Male;18;2;US;Other;3.875;3.375;3;3.25;2.375;2.125;12;11;13;9;5
3318;Female;39;2;US;Psychology;2.375;3.5;3.125;4.25;3.125;2.75;10;13;12;9;9
3319;Female;48;1;US;Other;1;1.5;2.375;4.125;2.75;2;13;12;11;14;5
3320;Male;53;4;US;Psychology;2.625;4;3.25;3;2.625;2.5;14;13;4;6;7
3321;Female;17;1;US;Other;1.75;5;2.5;5;1.875;2.75;13;13;14;14;3
3322;Female;34;2;US;Other;1.125;2.625;3.375;2.875;2.75;2.375;12;12;11;8;6
3323;Female;25;3;US;Other;2.625;3.75;4.875;3.75;3.5;3.25;14;13;9;12;5
3325;Male;17;2;US;Other;1.25;1;2.625;1.125;1;1.25;14;12;12;10;3
3326;Female;15;3;US;Other;1.25;4.375;3.75;4.375;2.125;1.125;14;13;11;10;5
3327;Male;60;8;US;Other;1.625;3.125;2.375;3.625;1.75;1.5;9;14;13;13;2
3329;Male;22;5;US;Other;2.5;3.375;3.5;3.5;2.875;2.5;10;10;8;13;5
3331;Male;19;2;US;Other;4.25;2.375;2.25;1.875;1.125;1.125;13;5;2;3;2
3335;Female;17;4;US;Other;1;1.375;3;1.75;1.625;1;12;5;4;8;9
3337;Female;30;0;US;Other;1;2.5;4;4;2.5;1.5;14;8;12;14;7
3338;Male;31;6;US;Engineering;2.875;3.375;4.125;4.5;3.125;2.5;14;8;3;10;13
3340;Female;26;3;US;Other;1;3.625;3.5;4;2;2.375;13;13;6;14;4
3345;Male;17;3;US;Other;1.875;4.125;3.625;2.125;2.125;2;12;8;4;8;8
3348;Male;59;4;US;Other;1.875;2.75;4.25;3.875;3.75;2.5;11;13;9;14;3
3349;Male;26;3;US;Other;4;3;3.375;3.375;2.75;3.625;6;6;3;12;8
3351;Male;19;3;US;Other;1;2.125;1.25;1.25;1.125;2.125;6;9;3;9;13
3354;Female;24;3;US;Other;2.25;3.75;2;2;1.25;1;9;4;2;7;11
3355;Female;30;3;US;Other;1;2.375;2.125;3.375;1.625;1.625;13;13;8;13;6
3358;Male;33;2;US;Other;3.125;3.375;3;3.25;1.875;1.5;9;11;6;7;5
3359;Female;16;5;US;Other;1.875;4.125;4;2.125;1.25;1.625;13;3;2;7;12
3362;Male;19;2;US;Other;1.625;2;2.25;2;1.75;1.625;9;12;4;6;11
3370;Female;21;3;US;Other;2;3;4.375;3.625;2.375;1.625;9;3;4;3;14
3379;Female;16;4;US;Other;1.5;3;1;1;1;1;14;12;12;14;4
3380;Female;17;3;US;Other;1;3.375;1.25;3;1.25;1.625;12;14;9;8;4
3382;Male;18;3;US;Other;3.25;3.875;5;4.25;3.875;3.125;12;11;9;14;2
3387;Male;16;3;US;Other;3.625;2.25;4.25;3.125;2.375;3.75;11;11;4;10;7
3394;Female;18;3;US;Other;1;4;4.25;3.625;2.875;2;14;10;8;13;11
3396;Female;16;0;US;Other;1.5;4.5;5;4.375;2.75;1.125;14;12;10;11;2
3397;Female;27;6;US;Other;1.125;2.125;1.875;3.625;2.875;4.5;14;11;9;10;6
3399;Male;56;3;US;Other;2.25;3.375;3.375;3;1.125;1.125;11;13;10;7;11
3400;Female;32;2;US;Other;1.25;3.25;3.875;4;1.75;1.375;12;9;8;13;9
3401;Female;17;3;US;Other;3;3;3;3;3;3;14;11;13;8;5
3402;Female;15;1;US;Other;1.375;3.125;3.25;2.75;2;1.375;14;8;6;12;6
3403;Female;17;1;US;Other;1.25;2;2.25;3.75;3.5;2.5;13;14;10;7;7
3404;Female;17;1;US;Other;2.25;2.5;3.875;4.125;4.5;4.125;7;11;11;9;9
3405;Female;15;3;US;Other;1.5;2.375;1.625;4.5;2;2.125;9;9;10;8;2
3407;Male;17;2;US;Other;1.875;3;3.5;1.875;1.875;2.375;14;10;14;12;9
3408;Male;18;2;US;Other;2.5;1;1;1.5;1.125;2.375;12;14;14;10;2
3409;Female;16;2;US;Other;2.625;4.125;4.625;4.875;3.375;3.375;13;10;11;12;9
3410;Female;17;4;US;Other;1.75;1.875;2.5;3.375;2.5;2.25;11;12;9;7;7
3411;Female;17;2;US;Other;1.25;4.125;3.375;2.625;2.75;2;8;7;9;6;9
3412;Female;17;2;US;Other;1.125;1.375;1.625;2.625;2.25;2.75;11;13;8;7;8
3413;Female;17;2;US;Other;2.125;1.25;2.75;3.5;3.375;3;12;11;10;8;6
3415;Female;55;6;US;Other;1.25;3.125;2.75;3.625;2.5;1.875;12;13;4;11;6
3417;Female;29;5;US;Other;1;1.5;2.125;3.125;1.25;1.25;10;7;8;8;4
3418;Male;25;0;US;Other;2.25;3.125;2.75;2.625;2.875;1.625;10;11;6;7;5
3420;Male;50;3;US;Other;2;4.125;3.125;2.75;1.75;1.375;14;8;7;12;6
3421;Female;58;2;US;Other;1;2.25;2.25;4.125;3.75;2.375;9;13;11;10;13
3423;Male;20;2;US;Other;1;3.875;3.625;3.375;1.5;1.125;10;9;2;11;11
3424;Male;55;1;US;Engineering;1.75;4;4;4;3.375;1.625;13;14;13;6;9
3426;Female;24;2;US;Other;1.75;2.25;2.625;3.25;2.125;2.5;11;10;3;10;12
3427;Female;40;2;US;Psychology;2.25;3.5;3.25;4;3.125;3.5;10;13;3;13;3
